12
0.918344;0.578255;0.86208;0.976509;0.300888;0.344651;0.456456;0.0669173;0.043919;0.568039;0.240674;0.460041;0.373165
0.336791;0.4972;0.158715;0.242475;0.309242;0.964157;0.631647;0.801591;0.968164;0.083124;0.576776;0.0313792;0.206473
0.570302;0.00984853;0.408301;0.838662;0.745693;0.142653;0.266611;0.519111;0.215738;0.687202;0.658067;0.335316;0.996435
0.608203;0.679652;0.652847;0.991599;0.760328;0.638576;0.939353;0.075157;0.535721;0.142038;0.237959;0.960592;0.994924
0.783253;0.0592904;0.508556;0.473204;0.133064;0.355888;0.896206;0.723935;0.450688;0.650422;0.186723;0.112641;0.598553
0.421968;0.853843;0.310676;0.279752;0.652306;0.0993629;0.253916;0.53496;0.104201;0.931613;0.553024;0.990884;0.460772
0.410729;0.0848856;0.240231;0.86105;0.437918;0.890443;0.313373;0.164402;0.604736;0.755171;0.365047;0.13629;0.0821447
0.598811;0.1843;0.948752;0.113497;0.0906927;0.537788;0.821756;0.918863;0.38469;0.777497;0.177174;0.155589;0.490369
0.0899451;0.462256;0.98947;0.818025;0.264607;0.666551;0.486698;0.286479;0.461507;0.583555;0.816223;0.691651;0.0538888
0.144395;0.305165;0.375381;0.309553;0.711619;0.0475187;0.495981;0.0115819;0.683372;0.160163;0.12428;0.344971;0.693283
0.0816365;0.235516;0.329073;0.68197;0.0144737;0.496786;0.0915719;0.51122;0.538634;0.0547385;0.764003;0.969925;0.154266
0.420047;0.311669;0.362033;0.214908;0.0278053;0.729123;0.708813;0.676806;0.535639;0.0946812;0.073268;0.411446;0.637916
0.251041;0.878191;0.182313;0.60374;0.334451;0.917421;0.0189506;0.88419;0.164885;0.365816;0.569019;0.484027;0.534487
0.478322;0.984405;0.68095;0.916825;0.600007;0.736139;0.540462;0.483427;0.949572;0.138152;0.915507;0.848104;0.95894
0.432774;0.145129;0.507805;0.822982;0.844162;0.329387;0.938876;0.921632;0.360558;0.631876;0.912292;0.172004;0.286679
0.524725;0.302404;0.510163;0.660121;0.970962;0.634861;0.474273;0.574361;0.219995;0.40598;0.218325;0.374517;0.11909
0.811195;0.152868;0.0662304;0.585575;0.238802;0.220805;0.35699;0.529852;0.293748;0.827807;0.746495;0.0928951;0.848126
0.196162;0.68347;0.389983;0.516281;0.198368;0.619797;0.391473;0.443333;0.756515;0.723566;0.882604;0.318083;0.358892
0.0128038;0.691992;0.600125;0.478273;0.668129;0.809049;0.848533;0.699726;0.692542;0.381683;0.525579;0.900418;0.773448
0.771545;0.0590253;0.983924;0.338539;0.661856;0.295777;0.754141;0.733274;0.663825;0.964754;0.176867;0.411423;0.397132
0.82604;0.837678;0.629131;0.466603;0.523601;0.348133;0.957826;0.280322;0.658128;0.614332;0.153679;0.18341;0.823495
0.796189;0.691447;0.573924;0.463115;0.327711;0.211051;0.509431;0.187702;0.0968856;0.430967;0.836936;0.90518;0.994287
0.420838;0.659277;0.779905;0.219745;0.589374;0.873468;0.866047;0.0532612;0.284621;0.460787;0.417054;0.806417;0.982993
0.451483;0.943558;0.663947;0.999073;0.489174;0.418908;0.128844;0.468914;0.416307;0.403755;0.110104;0.658027;0.1906
0.606407;0.197357;0.421978;0.0837301;0.00122794;0.16924;0.155933;0.841804;0.501457;0.223307;0.515436;0.431997;0.254992;0.509458;0.866032;0.804462;0.342355;0.0394833;0.964462;0.475987;0.24949;0.687089;0.234377;0.505861;0.549471
0.944781;0.195594;0.127514;0.47612;0.889867;0.0967354;0.647394;0.166244;0.58306;0.130581;0.737983;0.133158;0.192363;0.560515;0.881288;0.594051;0.0925333;0.896588;0.323966;0.296415;0.936786;0.852517;0.239673;0.531504;0.0745932
0.271107;0.163386;0.732722;0.480735;0.0688322;0.154274;0.671791;0.76964;0.543032;0.202833;0.747756;0.947256;0.830358;0.280882;0.670848;0.381307;0.0855527;0.630732;0.946105;0.788789;0.147318;0.649007;0.967868;0.535935;0.928782
0.00434618;0.110072;0.0268402;0.245093;0.265431;0.485637;0.487721;0.574214;0.527218;0.00147579;0.0258709;0.523212;0.393432;0.626593;0.0868935;0.37594;0.349673;0.891272;0.192489;0.696495;0.374335;0.108483;0.898684;0.48495;0.057286
0.736382;0.174565;0.514433;0.412861;0.477473;0.228702;0.881069;0.522625;0.0344032;0.33904;0.766875;0.876274;0.77828;0.512974;0.216528;0.443278;0.420948;0.610833;0.795037;0.836554;0.870636;0.747356;0.940812;0.863985;0.841016
0.21262;0.660268;0.928214;0.269028;0.643174;0.562738;0.761491;0.531902;0.028994;0.602026;0.118182;0.293971;0.549127;0.204444;0.730553;0.588593;0.36712;0.349872;0.503281;0.34272;0.177116;0.2235;0.739736;0.71476;0.976879
0.601692;0.792385;0.511813;0.31471;0.312301;0.835827;0.0610587;0.646056;0.570513;0.836265;0.120742;0.629806;0.573979;0.025772;0.954619;0.790322;0.850701;0.805352;0.320748;0.331016;0.85841;0.907932;0.604977;0.285766;0.0493084
0.367257;0.268;0.64979;0.140081;0.979139;0.679162;0.927149;0.740141;0.65398;0.685219;0.208289;0.394411;0.0976117;0.276094;0.31764;0.99215;0.190908;0.823557;0.625752;0.985151;0.923545;0.692863;0.639434;0.705338;0.751806
0.249276;0.867272;0.778506;0.794514;0.520634;0.934821;0.464467;0.477021;0.640686;0.582222;0.188003;0.959818;0.2078;0.329608;0.57981;0.0278006;0.361116;0.231037;0.668363;0.543382;0.0442145;0.283521;0.755591;0.770177;0.267576
0.0983055;0.233942;0.804957;0.192086;0.320998;0.289633;0.259228;0.961873;0.379508;0.913576;0.906402;0.830088;0.667921;0.212845;0.213674;0.578851;0.574557;0.493928;0.483981;0.5533;0.0163951;0.131404;0.0569604;0.373939;0.904824
0.335817;0.218092;0.772235;0.196073;0.397108;0.841308;0.216851;0.841695;0.414484;0.469156;0.488418;0.0082965;0.395834;0.575892;0.707902;0.987839;0.821545;0.0952166;0.369199;0.852015;0.718897;0.876827;0.736506;0.861826;0.603701
0.287015;0.100759;0.41706;0.171041;0.314953;0.079513;0.660306;0.30346;0.742398;0.25276;0.456709;0.473681;0.322998;0.58651;0.356231;0.207219;0.445116;0.126352;0.0647825;0.332694;0.279841;0.492422;0.624453;0.0246353;0.224189
0.531886;0.28552;0.0119274;0.23843;0.529723;0.556187;0.896012;0.550327;0.622173;0.592167;0.493189;0.249657;0.705169;0.572148;0.343738;0.298133;0.283606;0.183978;0.297791;0.240129;0.990802;0.383383;0.684704;0.663217;0.331317
0.30196;0.170476;0.635878;0.64139;0.762299;0.0757418;0.586147;0.270568;0.358615;0.456911;0.552132;0.0394989;0.105856;0.0769388;0.960242;0.878995;0.847381;0.783933;0.156835;0.309427;0.563367;0.879433;0.169192;0.87708;0.716428
0.48392;0.248872;0.475748;0.32639;0.525734;0.609867;0.62516;0.359762;0.41352;0.514059;0.28682;0.703705;0.0563855;0.0275704;0.820454;0.896159;0.375501;0.749658;0.508738;0.36636;0.224364;0.335787;0.236751;0.82752;0.742097
0.457853;0.162095;0.956479;0.545423;0.605398;0.735136;0.859144;0.685195;0.270042;0.836079;0.27574;0.60082;0.0933295;0.798044;0.63367;0.254645;0.509717;0.361737;0.513663;0.574221;0.626237;0.583102;0.787593;0.0560135;0.987999
0.473149;0.126118;0.0462104;0.380048;0.272805;0.520585;0.146508;0.427878;0.672617;0.310751;0.431659;0.249019;0.84843;0.583415;0.92255;0.792589;0.592503;0.0771456;0.745481;0.585111;0.087245;0.142397;0.165477;0.826878;0.953538
0.559889;0.839333;0.215092;0.836651;0.355737;0.608381;0.731833;0.872571;0.917537;0.602659;0.552757;0.206308;0.0840094;0.745029;0.885169;0.355424;0.127235;0.647116;0.493754;0.442097;0.154782;0.592635;0.108903;0.455883;0.885225
0.294298;0.868925;0.737162;0.559174;0.625553;0.905749;0.655304;0.926463;0.601444;0.0178704;0.962997;0.941711;0.031654;0.204208;0.27918;0.864913;0.314377;0.0686337;0.892338;0.0726727;0.277359;0.873445;0.382771;0.139504;0.19231
0.70297;0.344007;0.305993;0.884008;0.488159;0.496596;0.622095;0.869233;0.777821;0.251467;0.610034;0.652617;0.654274;0.795803;0.689099;0.645996;0.479533;0.0935563;0.786868;0.896404;0.209836;0.880365;0.0172861;0.386376;0.473799
0.424528;0.101697;0.345926;0.284209;0.690623;0.930746;0.306792;0.0503898;0.257319;0.854904;0.695093;0.0845619;0.387937;0.0388869;0.931454;0.730657;0.304222;0.631993;0.149972;0.266856;0.431327;0.714454;0.286402;0.132131;0.506777
0.708906;0.294908;0.300118;0.872902;0.192235;0.786717;0.8425;0.517841;0.351083;0.776482;0.83405;0.551059;0.186779;0.786773;0.729747;0.374101;0.456612;0.61494;0.256819;0.175384;0.80898;0.672598;0.566904;0.948096;0.463202
0.617433;0.52834;0.991061;0.402583;0.132875;0.280465;0.0390392;0.243005;0.0648463;0.249038;0.704255;0.338915;0.719811;0.766267;0.349078;0.810582;0.716608;0.794028;0.857789;0.339789;0.849447;0.102885;0.203484;0.0103756;0.434535
0.477772;0.193808;0.958908;0.300946;0.873747;0.63618;0.741285;0.635364;0.35728;0.32392;0.404705;0.423861;0.459867;0.544928;0.549347;0.722852;0.00449394;0.169176;0.159374;0.750675;0.00874305;0.851702;0.641585;0.113169;0.403627
0.831917;0.35868;0.0396332;0.55187;0.35737;0.75299;0.872149;0.0382147;0.285383;0.920914;0.552772;0.216859;0.798582;0.510849;0.713225;0.233707;0.65899;0.0853328;0.501567;0.408006;0.156518;0.0588569;0.756141;0.2499;0.150683
0.354565;0.147207;0.462517;0.291381;0.783667;0.414037;0.40248;0.802045;0.220651;0.285074;0.0054506;0.470906;0.763341;0.594589;0.64852;0.611778;0.912399;0.475756;0.391483;0.316299;0.83061;0.27933;0.45649;0.720441;0.24141
0.939756;0.631067;0.717378;0.920009;0.75219;0.512653;0.85941;0.193292;0.149729;0.928881;0.691403;0.613211;0.731209;0.82783;0.536147;0.763822;0.179244;0.51995;0.922086;0.0182926;0.987602;0.791759;0.31689;0.282608;0.0931294
0.240064;0.292741;0.23018;0.179437;0.146439;0.202534;0.52985;0.0742584;0.607206;0.118142;0.446147;0.22921;0.718296;0.735246;0.35745;0.363196;0.536777;0.541739;0.719109;0.182356;0.873551;0.0566177;0.485172;0.346845;0.745885
0.21597;0.838532;0.322418;0.791487;0.199892;0.683078;0.181453;0.886084;0.0233052;0.183422;0.349674;0.45199;0.824931;0.512462;0.87388;0.188489;0.00644572;0.576563;0.365444;0.0945071;0.157598;0.208714;0.556943;0.223968;0.0771071
0.0441968;0.938609;0.212302;0.159137;0.702363;0.866408;0.842672;0.288523;0.0886139;0.481557;0.163056;0.0781588;0.774432;0.530463;0.0256961;0.250759;0.225935;0.778031;0.0358449;0.835935;0.638981;0.418989;0.832894;0.0630079;0.715909
0.0731025;0.49079;0.242897;0.900756;0.835889;0.163596;0.461262;0.93253;0.538317;0.497057;0.00490303;0.113562;0.535334;0.949528;0.681255;0.978077;0.644668;0.0907683;0.821666;0.498136;0.419207;0.376103;0.944421;0.550611;0.960198
0.551708;0.928349;0.426775;0.545907;0.868943;0.462092;0.0191299;0.244573;0.724633;0.371451;0.601672;0.98042;0.810246;0.267921;0.182974;0.355241;0.0754738;0.706484;0.681533;0.774545;0.65739;0.991992;0.278759;0.103085;0.504281
0.788133;0.284167;0.939374;0.275575;0.552213;0.953442;0.522739;0.400954;0.101264;0.162456;0.114886;0.616112;0.657757;0.93467;0.0882286;0.61659;0.249924;0.0186571;0.832038;0.173071;0.459785;0.608091;0.109277;0.315387;0.19278
0.800446;0.507686;0.50382;0.992609;0.653213;0.875558;0.712596;0.0255084;0.823915;0.925573;0.209127;0.647288;0.4834;0.243211;0.94067;0.217938;0.16383;0.903043;0.0756912;0.440371;0.106416;0.949395;0.272436;0.679062;0.0331867
0.903082;0.957002;0.996838;0.727569;0.032891;0.470719;0.485188;0.0065954;0.678743;0.58129;0.751194;0.568449;0.454579;0.865156;0.384223;0.959823;0.774774;0.212032;0.266645;0.873302;0.00530502;0.27482;0.557607;0.407631;0.278438
0.597196;0.864521;0.252758;0.854972;0.423373;0.658618;0.946344;0.608953;0.0394254;0.481238;0.7429;0.380417;0.762554;0.620506;0.947427;0.637916;0.182791;0.657494;0.229241;0.903216;0.289567;0.379119;0.846026;0.229263;0.713128
0.96615;0.708824;0.501228;0.899948;0.525693;0.706672;0.452857;0.338732;0.96507;0.0237068;0.295108;0.919962;0.695925;0.501083;0.349412;0.173014;0.618212;0.729402;0.459516;0.774395;0.985017;0.911425;0.872666;0.942166;0.102726;0.0577321;0.290789;0.719341;0.708212;0.558359;0.652706;0.953299;0.218382;0.258881;0.408589;0.399974;0.833817
0.242181;0.238663;0.642287;0.00986363;0.969891;0.439942;0.982348;0.861868;0.117746;0.909298;0.0524668;0.051357;0.458792;0.433409;0.348113;0.0443636;0.420848;0.157977;0.56007;0.863552;0.243964;0.578262;0.0593256;0.544425;0.0318772;0.52788;0.95555;0.851962;0.104419;0.0583804;0.607765;0.677297;0.647859;0.599716;0.428704;0.793336;0.80785
0.255778;0.823585;0.95361;0.174467;0.122695;0.72558;0.686667;0.351182;0.840829;0.776518;0.678453;0.722067;0.402796;0.199689;0.0879293;0.570832;0.238161;0.215976;0.132709;0.21305;0.80035;0.13598;0.485097;0.0207545;0.619675;0.0760273;0.6986;0.676347;0.528521;0.521869;0.0654889;0.0389495;0.78652;0.604151;0.817653;0.0494736;0.439963
0.842417;0.234126;0.811526;0.946241;0.831894;0.970391;0.688207;0.18082;0.582294;0.36278;0.811023;0.052909;0.178312;0.159223;0.367888;0.584182;0.241813;0.372088;0.548488;0.976076;0.530473;0.45803;0.207897;0.796642;0.441753;0.682832;0.132423;0.410748;0.0708095;0.246157;0.144452;0.940153;0.549155;0.792816;0.0548905;0.27022;0.779517
0.754;0.654934;0.439675;0.555282;0.747866;0.729366;0.869993;0.284896;0.511627;0.943713;0.100102;0.823695;0.014083;0.778991;0.610134;0.333137;0.0595136;0.450008;0.119417;0.0437012;0.48196;0.753634;0.683604;0.366493;0.552465;0.760329;0.80873;0.0231727;0.807501;0.409262;0.218381;0.699603;0.84086;0.841263;0.320454;0.133621;0.879485
0.989411;0.00839445;0.71944;0.797091;0.532596;0.623548;0.10236;0.685944;0.132072;0.409438;0.122548;0.655577;0.443893;0.924456;0.471893;0.828202;0.469365;0.603649;0.0592844;0.435667;0.554064;0.531372;0.632045;0.799145;0.484235;0.263937;0.699816;0.610574;0.0983777;0.12127;0.397542;0.0526615;0.695497;0.269366;0.74024;0.582142;0.972185
0.964811;0.949775;0.237073;0.352958;0.841104;0.403114;0.511466;0.774854;0.453233;0.229789;0.780897;0.0832969;0.34202;0.653764;0.722973;0.374756;0.960487;0.408663;0.295263;0.464514;0.87159;0.578892;0.20222;0.739512;0.637547;0.431532;0.825247;0.155447;0.402282;0.320318;0.137188;0.910686;0.935337;0.675025;0.347199;0.540492;0.477579
0.0529461;0.334771;0.200229;0.805446;0.197524;0.0492972;0.267438;0.970496;0.739946;0.916928;0.322936;0.0891113;0.307296;0.961693;0.694383;0.0419447;0.17645;0.605417;0.889589;0.350622;0.761836;0.844246;0.126038;0.935608;0.128315;0.00931165;0.658536;0.172419;0.825914;0.653098;0.876331;0.484539;0.035308;0.959279;0.0737993;0.762154;0.195651
0.887297;0.1487;0.618391;0.291766;0.750731;0.391381;0.675709;0.919391;0.353912;0.907095;0.452557;0.797035;0.344041;0.878951;0.893381;0.747816;0.0826633;0.073527;0.819602;0.167255;0.0151841;0.29629;0.370492;0.138141;0.823233;0.51989;0.418903;0.851941;0.717165;0.270824;0.567439;0.0928801;0.303386;0.0273732;0.978405;0.932873;0.54541
0.525041;0.37763;0.796413;0.665354;0.426528;0.0415711;0.619568;0.741559;0.440456;0.675585;0.233416;0.140854;0.0463412;0.302259;0.257791;0.7004;0.746482;0.170556;0.753441;0.511422;0.561772;0.728006;0.293483;0.0464744;0.773814;0.366639;0.138008;0.183639;0.135025;0.0178318;0.867825;0.728909;0.805296;0.188108;0.175295;0.498616;0.689943
0.359327;0.286487;0.884733;0.853276;0.494196;0.0326251;0.934489;0.0993909;0.390399;0.962852;0.543742;0.774165;0.725043;0.64939;0.154005;0.279708;0.85917;0.4814;0.409843;0.222267;0.084979;0.991056;0.141848;0.937695;0.0843705;0.723641;0.126793;0.306636;0.34786;0.136498;0.794196;0.469579;0.641498;0.921913;0.0505988;0.558611;0.433012
0.580689;0.37953;0.531;0.377141;0.316931;0.5081;0.0289097;0.599888;0.0339062;0.678373;0.358649;0.330739;0.964039;0.530256;0.48227;0.882485;0.203527;0.721717;0.974663;0.613246;0.324811;0.847085;0.456085;0.825137;0.48251;0.0449649;0.0429037;0.991942;0.437814;0.823637;0.462867;0.630998;0.844095;0.96169;0.948477;0.273952;0.771571
0.957879;0.157838;0.756041;0.248783;0.762431;0.131511;0.811086;0.932174;0.260481;0.702968;0.716285;0.70372;0.246656;0.647655;0.432882;0.825685;0.827383;0.070991;0.507559;0.797518;0.378867;0.94637;0.424111;0.907309;0.528256;0.0215423;0.208935;0.142345;0.68768;0.710435;0.278942;0.0310897;0.717859;0.576695;0.571855;0.0329499;0.924005
0.301063;0.930553;0.0678217;0.512158;0.294565;0.0838494;0.568555;0.0293572;0.214423;0.672957;0.256005;0.620206;0.689551;0.364615;0.649446;0.0928793;0.686493;0.991808;0.171636;0.378794;0.15479;0.991025;0.661501;0.123143;0.946601;0.480913;0.690405;0.253752;0.0953632;0.178139;0.729814;0.712642;0.419247;0.443171;0.0490247;0.947506;0.596597
0.232501;0.872856;0.707888;0.853325;0.735589;0.861365;0.793416;0.291971;0.217008;0.16444;0.343941;0.49438;0.00393369;0.241619;0.150806;0.36039;0.166254;0.840302;0.578939;0.956581;0.0500784;0.743133;0.220255;0.0727902;0.108739;0.363635;0.99304;0.912261;0.0794863;0.617604;0.107183;0.111967;0.00895304;0.609488;0.238868;0.92687;0.76965
0.811816;0.418503;0.688032;0.348399;0.827877;0.192064;0.951466;0.473825;0.131679;0.497865;0.0760943;0.306535;0.345071;0.853136;0.260481;0.915648;0.563035;0.980927;0.371108;0.436161;0.0551809;0.00348296;0.787581;0.0308219;0.651511;0.00517508;0.897992;0.57777;0.417327;0.90555;0.710037;0.517575;0.515067;0.0928157;0.517496;0.736285;0.417883
0.806628;0.288574;0.404221;0.422668;0.568973;0.220319;0.714014;0.798979;0.231159;0.99037;0.0162959;0.775601;0.607188;0.411836;0.899052;0.290519;0.48167;0.974104;0.979256;0.378462;0.229104;0.286773;0.951876;0.56749;0.124064;0.120874;0.935569;0.243327;0.593535;0.959541;0.925601;0.73871;0.105531;0.347372;0.908668;0.943235;0.161564
0.75762;0.524022;0.450451;0.973135;0.264262;0.956331;0.131114;0.199217;0.625143;0.337466;0.0368019;0.502857;0.735733;0.757162;0.988745;0.0286814;0.145943;0.852325;0.416451;0.0463556;0.322298;0.670752;0.439612;0.962642;0.0556391;0.947172;0.249011;0.551203;0.0722895;0.439489;0.421786;0.922944;0.377912;0.800435;0.759777;0.685518;0.0219166
0.611363;0.848073;0.285344;0.338943;0.894239;0.410266;0.267016;0.970807;0.715578;0.771169;0.1184;0.815963;0.766816;0.411334;0.0573469;0.0890317;0.738196;0.635254;0.603743;0.142462;0.746673;0.813013;0.155878;0.429335;0.267039;0.679488;0.296921;0.345175;0.0306769;0.214416;0.372018;0.723783;0.998061;0.837974;0.674114;0.0492891;0.494079
0.243019;0.520901;0.175779;0.102442;0.166444;0.896802;0.510576;0.624458;0.0353932;0.134309;0.673492;0.385213;0.199514;0.519496;0.484835;0.877238;0.702987;0.511914;0.394567;0.0409946;0.601206;0.328863;0.899541;0.150267;0.0266787;0.779515;0.883789;0.66608;0.965759;0.942557;0.519765;0.823293;0.52241;0.783084;0.854762;0.537075;0.136619
0.100454;0.392526;0.848295;0.24308;0.10752;0.857067;0.934648;0.0316573;0.357166;0.0259578;0.180627;0.487182;0.350351;0.551508;0.0403962;0.78613;0.894312;0.814131;0.389331;0.7492;0.749404;0.67866;0.0337992;0.712979;0.650258;0.571172;0.141092;0.306545;0.237354;0.0732832;0.732206;0.357785;0.430289;0.214313;0.533246;0.523569;0.965112
0.709251;0.637644;0.572982;0.46638;0.0277861;0.944483;0.616897;0.904801;0.701056;0.866328;0.535057;0.605904;0.569331;0.595934;0.126322;0.723607;0.737337;0.146756;0.146321;0.379696;0.635575;0.0289543;0.958185;0.369855;0.151959;0.466407;0.379233;0.317945;0.656051;0.736927;0.342937;0.767689;0.217129;0.98581;0.949308;0.356097;0.447247
0.680374;0.434017;0.0590483;0.480635;0.327747;0.663427;0.756139;0.144789;0.182858;0.646716;0.808004;0.355781;0.474217;0.0598844;0.0110077;0.85018;0.530513;0.673452;0.492727;0.878451;0.185346;0.306977;0.530886;0.39508;0.229343;0.917158;0.0364965;0.484332;0.0654246;0.41294;0.055756;0.464808;0.576824;0.936125;0.316882;0.27415;0.968536
0.401212;0.450534;0.616595;0.763122;0.520716;0.865673;0.363656;0.723254;0.565847;0.908586;0.268562;0.296696;0.561879;0.232197;0.581471;0.364506;0.554187;0.124412;0.693029;0.482316;0.717995;0.462529;0.28093;0.243598;0.140501;0.48402;0.010785;0.732019;0.115372;0.044716;0.786068;0.781451;0.680044;0.860996;0.760003;0.981974;0.0904842
0.120901;0.377486;0.757948;0.854747;0.312614;0.13098;0.927258;0.731113;0.108411;0.446006;0.836374;0.52273;0.705089;0.99415;0.596017;0.650553;0.811293;0.316834;0.242226;0.731538;0.00803375;0.718233;0.855198;0.478349;0.464721;0.837946;0.00419794;0.95616;0.0774083;0.705798;0.623339;0.860905;0.433696;0.810947;0.732195;0.287766;0.187986
0.835667;0.0856204;0.419494;0.635579;0.338746;0.88708;0.468624;0.79249;0.166825;0.586293;0.311775;0.718767;0.77731;0.558724;0.0299467;0.994513;0.718544;0.438107;0.146803;0.0668544;0.551934;0.442845;0.223519;0.89216;0.234815;0.96897;0.200112;0.144076;0.608241;0.600974;0.190871;0.924901;0.10463;0.261705;0.491957;0.071068;0.45618
0.0386676;0.771571;0.727064;0.610532;0.256791;0.61753;0.593292;0.287004;0.257522;0.934455;0.347957;0.788246;0.269491;0.968106;0.349844;0.388332;0.817938;0.182851;0.0501657;0.840241;0.111619;0.0110572;0.499442;0.407315;0.112186;0.6649;0.224535;0.00638049;0.793282;0.0996619;0.470904;0.196445;0.142487;0.36403;0.268624;0.555424;0.18535
0.432297;0.82032;0.526931;0.345593;0.365886;0.952199;0.76485;0.690639;0.749517;0.0588276;0.817788;0.226877;0.692027;0.46001;0.599721;0.0549197;0.385056;0.379632;0.138819;0.446731;0.480513;0.0499717;0.709415;0.10693;0.615156;0.194606;0.000393892;0.107842;0.829053;0.26754;0.163116;0.411233;0.601126;0.0348612;0.919305;0.744347;0.916633
0.454053;0.807926;0.252953;0.773744;0.549951;0.518665;0.667615;0.450439;0.318844;0.667707;0.441779;0.461797;0.426856;0.227792;0.413404;0.878089;0.144928;0.780677;0.438184;0.873388;0.0739401;0.22855;0.782678;0.705977;0.809431;0.940519;0.136439;0.524522;0.340156;0.11765;0.224001;0.324215;0.478261;0.434908;0.905979;0.385656;0.913782
0.827477;0.486507;0.0562868;0.414612;0.559997;0.89032;0.866983;0.155894;0.366649;0.961887;0.465036;0.439365;0.920036;0.0129054;0.315117;0.811157;0.653174;0.244142;0.782503;0.996152;0.443247;0.0737028;0.865307;0.408527;0.470792;0.418192;0.0180987;0.601334;0.223878;0.46782;0.983387;0.470605;0.290548;0.228261;0.823018;0.570563;0.705103
0.00799918;0.79276;0.0762612;0.831971;0.812236;0.392873;0.718136;0.529871;0.91816;0.275239;0.0565537;0.49281;0.610443;0.74395;0.945654;0.848329;0.376609;0.199231;0.102582;0.115644;0.444291;0.0425017;0.203538;0.698949;0.642415;0.962432;0.307134;0.56418;0.788843;0.487812;0.851296;0.86555;0.985293;0.466669;0.162229;0.950024;0.351728
0.245682;0.636285;0.692827;0.463249;0.137487;0.946824;0.197301;0.970038;0.247867;0.302821;0.23519;0.337327;0.248258;0.199547;0.748824;0.555703;0.93671;0.0360298;0.280474;0.0753695;0.15282;0.846696;0.363997;0.850193;0.596003;0.0612859;0.337862;0.142137;0.792685;0.212804;0.860685;0.274919;0.686937;0.207455;0.51127;0.671246;0.103886
